Image,Classification,ROI: 0.33 µm per pixel: Hoechst: Mean,ROI: 0.33 µm per pixel: AF1: Mean,ROI: 0.33 µm per pixel: CD45: Mean,ROI: 0.33 µm per pixel: S100a: Mean,ROI: 0.33 µm per pixel: CD4: Mean,ROI: 0.33 µm per pixel: CD8a: Mean,ROI: 0.33 µm per pixel: FoxP3: Mean,ROI: 0.33 µm per pixel: PD1: Mean
LungImg3.ome.tif,CD4,2797.3894,1581.72,905.5276,246.1671,2380.0986,315.0949,275.5637,348.4183
LungImg3.ome.tif,,5220.2778,1147.5601,1234.6964,269.2612,502.0847,309.3059,271.5765,232.5412
LungImg3.ome.tif,CD8,5537.2964,1947.5419,1459.2433,255.5342,769.0057,1260.2186,311.135,382.0836
LungImg3.ome.tif,,4090.2788,1244.2261,1118.0448,239.9162,848.7134,317.9669,288.5185,243.5594
LungImg3.ome.tif,,3909.7117,1542.2734,1187.9622,241.3822,1032.2273,509.6211,284.8435,257.7265
LungImg3.ome.tif,CD4,3057.7883,3198.9746,1220.696,247.802,2250.7256,307.4059,261.7216,262.302
LungImg3.ome.tif,,3579.708,1419.6825,838.1095,231.9599,1575.1752,346.2518,241.0146,252.5985
LungImg3.ome.tif,,3710.6934,1249.1934,1055.39,254.1733,599.6133,330.1433,304.2567,241.79
LungImg3.ome.tif,,4408.9678,1981.5803,1125.6011,238.4745,849.7316,410.6597,281.5652,259.0529
LungImg3.ome.tif,CD4,3608.2073,2116.8159,1294.0051,243.601,2141.3606,310.2046,266.711,243.2379
LungImg3.ome.tif,,4280.5918,1950.7112,996.4009,248.0359,785.7083,336.7313,281.4382,249.4741
LungImg3.ome.tif,CD4,3697.5159,2525.8689,799.5286,243.0529,2033.2643,390.4968,303.6237,264.4355
LungImg3.ome.tif,CD4,5408.9658,1793.7355,1852.2487,256.246,3253.5291,357.0159,286.1878,240.0106
LungImg3.ome.tif,,4815.3965,1251.7091,1739.8221,260.5649,1069.5529,986.9447,298.399,470.3101
LungImg3.ome.tif,CD4: FoxP3,3316.1545,2671.8684,1045.5874,219.6405,2316.0381,264.1165,998.6734,262.0354
LungImg3.ome.tif,,3009.4487,1708.7756,993.8781,238.0415,959.0277,390.2549,264.9363,254.7784
LungImg3.ome.tif,CD8,1219.6816,2505.2332,842.6525,227.2063,385.3027,1297.4395,266.2758,324.787
LungImg3.ome.tif,CD4,3233.8066,1596.2074,944.6837,223.1301,1934.87,347.5905,286.8401,284.9139
LungImg3.ome.tif,,5113.7871,1605.851,1519.4763,253.5927,960.8345,1040.4673,487.7273,280.2455
LungImg3.ome.tif,,3039.7112,1311.1815,1051.2963,254.2444,662.8889,592.4,267.2,277.2037
LungImg3.ome.tif,,4080.2036,1314.6165,1000.6138,232.9127,781.4312,302.4259,270.2725,229.4391
LungImg3.ome.tif,CD4,7199.9126,1395.1825,1214.7148,238.0266,2675.114,336.4943,302.076,261.4335
LungImg3.ome.tif,CD4,4699.3877,2133.1785,1400.4559,257.7004,3907.0574,418.6013,575.848,265.8788
LungImg3.ome.tif,,5029.7573,2438.9568,1103.0553,242.3197,918.6178,442.7139,319.3702,254.8726
LungImg3.ome.tif,CD4,4205.9028,1902.2662,830.0394,250.1042,2195.9536,328.1482,259.2523,291.1505
LungImg3.ome.tif,CD4,2508.9873,2217.2761,1677.6986,254.5169,3208.1057,367.0394,277.162,287.0056
LungImg3.ome.tif,CD4,5600.522,1731.4578,1299.1637,249.5601,2296.4937,583.5064,306.0077,339.8593
LungImg3.ome.tif,CD8,5598.3442,1465.5605,1998.7446,260.1862,774.7143,1751.6472,302.9156,289.7749
LungImg3.ome.tif,,1881.2029,1804.1837,1873.5752,249.7375,1339.358,508.6945,277.9069,315.2076
LungImg3.ome.tif,,3448.0645,1730.7516,993.8145,230.261,679.967,321.8176,271.2689,239.5943
LungImg3.ome.tif,CD4,4292.2949,1281.5695,1506.1528,253.9722,3090.3298,331.6354,289.0417,230.9653
LungImg3.ome.tif,,4922.251,1117.6943,1355.9231,244.0445,876.2794,804.7794,267.7288,299.1073
LungImg3.ome.tif,CD4,5035.6895,1374.4269,1960.7329,279.1918,3616.2693,335.653,297.726,319.5228
LungImg3.ome.tif,CD4,5421.5952,1389.2412,1404.7102,242.8474,2592.2744,339.5376,282.0221,308.1261
LungImg3.ome.tif,CD4,3668.748,1396.3046,1110.2041,228.5965,2079.394,335.2265,257.2488,317.8852
LungImg3.ome.tif,CD4,4244.1392,1515.8564,1295.2152,251.1883,2209.7937,478.0224,300.0583,307.6726
LungImg3.ome.tif,CD4,6355.5781,1408.1117,1735.0475,252.8045,3331.5,336.0726,318.3101,255.0028
LungImg3.ome.tif,,3437.5464,1321.6495,1265.6117,244.2062,1446.6942,374.6701,271.866,260.3505
LungImg3.ome.tif,CD4,4776.6621,1373.6008,1655.6316,262.4912,2483.0088,525.5724,298.8004,303.3092
LungImg3.ome.tif,CD4,4298.7207,1356.0559,2166.3054,273.7325,2873.7266,360.5948,296.8782,267.012
LungImg3.ome.tif,,3101.0481,1664.2513,1604.3315,248.0241,593.5989,712.7567,310.4866,282.1658
LungImg3.ome.tif,CD4,3729.7954,1665.3795,950.1188,232.2492,2217.2756,319.4456,235.8053,319.4802
LungImg3.ome.tif,,3071.6191,1527.2219,1178.5,247.278,1022.9346,317.7944,261.1075,237.4907
LungImg3.ome.tif,PD1,4878.1582,3131.5933,995.6497,209.5565,1164.9944,330.3362,308.3531,392.243
LungImg3.ome.tif,CD4,3720.1299,1489.8318,1606.0529,266.9038,2901.928,375.7212,284.8942,261.5192
LungImg3.ome.tif,CD4: PD1,4558.7974,1777.4463,1749.2244,245.6829,2079.3342,363.1293,312.3268,904.3658
LungImg3.ome.tif,CD4,3862.854,2224.7842,1909,263.5501,2694.386,382.6049,326.7295,254.2401
LungImg3.ome.tif,CD4: FoxP3,3624.7515,1551.3564,836.5433,232.0154,1826.632,347.8285,1747.316,288.1503
LungImg3.ome.tif,,4488.2466,1388.7061,1135.8898,248.0184,1034.3701,344.2441,274.7218,243.8609
LungImg3.ome.tif,,7450.4062,1672.3875,1815.0032,257.3656,658.7469,1145.175,328.8031,283.4438
LungImg3.ome.tif,CD4,3364.6067,1462.493,1174.7839,243.867,3200.7175,364.9418,277.7451,248.1717
LungImg3.ome.tif,CD4: FoxP3,3558.6733,1693.6077,1053.026,228.5588,2046.0352,346.1878,1693.6152,260.3374
LungImg3.ome.tif,CD4,4651.855,1616.6942,1054.9197,244.2478,2280.0178,353.6562,293.0893,255.7098
LungImg3.ome.tif,CD4,1827.2622,1286.4348,956.4788,262.9967,2567.9739,382.0114,267.8746,264.5798
LungImg3.ome.tif,CD4: FoxP3,5573.4922,1751.0239,1116.7952,227.4601,2068.8538,417.7393,898.4973,285.2766
LungImg3.ome.tif,CD4,5630.6167,1337.6868,1721.6224,264.8434,2868.751,381.6606,265.7329,251.7209
LungImg3.ome.tif,,3001.8459,2193.6575,773.2706,254.4966,1266.6627,440.1455,286.4452,277.3305
LungImg3.ome.tif,,3058.6729,1223.3337,853.8174,240.6232,745.9687,317.1069,257.6375,241.5802
LungImg3.ome.tif,,5112.4473,1481.8442,1180.4673,236.7035,1524.3618,338.1131,268.4623,241.8166
LungImg3.ome.tif,CD4,4100.0552,1696.1372,1741.3911,261.8328,3668.4512,327.5489,280.6073,264.6893
LungImg3.ome.tif,,1877.5691,2237.3376,1018.994,238.8597,1091.8057,407.3036,274.5551,240.3156
LungImg3.ome.tif,,3518.4548,2385.8628,858.3176,227.8275,593.4549,799.2667,259.4784,271.5333
LungImg3.ome.tif,CD4,3297.6738,2356.592,851.5103,245.97,1888.7667,303.7953,534.9413,434.4216
LungImg3.ome.tif,,3111.8928,3802.8318,792.5115,222.7838,1495.7855,329.9472,251.1172,291.6287
LungImg3.ome.tif,,3235.4712,1314.5179,801.1818,255.8953,1343.3527,356.7824,276.4546,246.5289
LungImg3.ome.tif,CD4,3119.4443,1560.3718,1169.907,256.5011,2205.7937,325.4603,273.1292,255.9637
LungImg3.ome.tif,CD4: PD1,3333.1924,1244.6508,991.2743,251.5792,2338.7769,323.0937,321.6866,445.3458
LungImg3.ome.tif,CD4,3203.4546,1811.4619,1706.5996,263.1594,2471.3079,359.2953,279.5091,257.7591
LungImg3.ome.tif,,4798.4292,1905.5625,1405.2063,241.6812,784.0354,913.4021,262.2042,553.0917
LungImg3.ome.tif,,2116.4375,1898.0359,850.4141,242.7297,1444.4938,387.9062,271.6203,254.425
LungImg3.ome.tif,CD4,4351.5825,2753.6748,1307.3724,231.5226,2421.3044,522.2284,289.6152,348.2943
LungImg3.ome.tif,CD4,3456.3816,4054.9583,799.9359,231.2653,1755.8361,370.5946,316.7183,260.0909
LungImg3.ome.tif,CD8,4102.0288,1641.1888,1330.3857,260.6286,527.7682,1089.5063,288.3127,286.027
LungImg3.ome.tif,CD4: FoxP3,4926.6611,1815.0646,1520.1567,262.3134,3108.9377,458.1014,1188.3964,306.9724
LungImg3.ome.tif,,2908.8474,1777.2915,802.5202,257.3184,1099.37,310.7287,309.7713,242.3543
LungImg3.ome.tif,,3105.093,1418.8866,873.0029,253.8081,759.3575,705.343,281.5349,273.6454
LungImg3.ome.tif,CD8,1630.7709,2047.7526,1234.0013,238.7526,713.4948,1787.0977,248.9075,235.9193
LungImg3.ome.tif,CD4,4469.4917,1397.5145,1487.3527,267.3153,2711.6619,346.2759,317.1141,261.9419
LungImg3.ome.tif,CD4: FoxP3,3734.3296,2771.8123,899.7515,269.0434,1985.1995,311.7254,1146.3411,252.6185
LungImg3.ome.tif,,1693.0684,1601.1608,929.7264,232.3863,819.8762,334.7708,249.8651,236.0739
LungImg3.ome.tif,,2413.6924,1353.6584,1598.6169,321.2642,443.9076,618.2245,266.2189,353.9038
LungImg3.ome.tif,CD8,2641.4661,1849.6571,1001.4189,258.7515,770.3696,1061.1232,268.0719,260.9836
LungImg3.ome.tif,CD4: FoxP3,2753.1746,2248.9751,781.6288,251.3518,1893.4987,311.554,952.1801,250.8476
LungImg3.ome.tif,CD8,4005.2148,2210.9841,1301.5441,232.081,625.2112,1507.625,331.8152,419.632
LungImg3.ome.tif,CD4: FoxP3,5083.8555,1184.9553,1036.9872,246.9,1937.868,350.983,2755.0532,367.9064
LungImg3.ome.tif,CD4,2279.3782,2030.8301,917.7873,222.4549,2222.8833,412.7622,271.7075,264.6839
LungImg3.ome.tif,CD4,1330.3485,2330.2629,879.48,235.0286,2748.4885,434.7886,265.9914,249.5057
LungImg3.ome.tif,CD4: PD1,2621.397,1648.2812,1611.1094,261.4156,3354.2468,367.325,336.1875,1346.2875
LungImg3.ome.tif,CD4: FoxP3,1498.7798,1856.3767,1315.0682,265.3436,1943.0748,324.6586,710.9075,310.9295
LungImg3.ome.tif,,4467.1504,2230.6392,1469.0769,232.978,650.7985,807.0806,264.2161,260.4396
LungImg3.ome.tif,CD4,2851.9216,1808.6722,1024.2241,238.1485,1963.1205,384.9104,597.7143,289.3586
LungImg3.ome.tif,PD1,3435.926,1588.6283,938.2401,248.7961,529.5444,761.2434,339.7253,401.7796
LungImg3.ome.tif,PD1,2948.9961,1547.9678,846.695,253.5135,1252.6383,325.8237,295.6088,639.0772
LungImg3.ome.tif,,2429.6492,2083.0869,1016.3758,248.9938,1069.4099,568.3478,295.2547,252.8944
LungImg3.ome.tif,CD4,3220.7185,1912.0018,1648.1852,269.663,2433.3223,361.6685,252.8537,398.2741
LungImg3.ome.tif,,4350.3271,2408.6543,1572.3328,222.028,775.8897,889.1963,317.0037,250.5551
LungImg3.ome.tif,CD8,3469.0217,1725.8535,1423.2852,244.4951,474.8119,1446.002,263.9247,332.7723
LungImg3.ome.tif,,1809.4177,1836.8967,1179.3822,256.2855,898.7032,507.8274,273.2549,253.5258
LungImg3.ome.tif,CD4,3922.4124,2447.2192,1806.964,266.6023,2608.3862,369.3846,293.0638,322.6858
LungImg3.ome.tif,CD8,1424.2216,1729.2632,1038.2521,235.8864,944.9363,1071.7894,304.0526,290.2936
LungImg3.ome.tif,,3171.5796,2394.8103,646.9436,252.2205,650.5103,372.0487,265.818,264.3641
LungImg3.ome.tif,CD4: PD1,4604.9668,1728.6138,1227.249,238.8176,1777.6843,468.4471,395.398,544.8314
LungImg3.ome.tif,CD4,3397.5,1556.5673,1291.375,255.7404,2041.4423,325.1827,271.875,292.4904
LungImg3.ome.tif,CD4,3447.6633,1204.0918,2909.3877,276.6327,4615.3472,334.6122,269.5306,358.5714
LungImg3.ome.tif,,6964.6558,1065.0164,1281.9453,236.2787,930.7924,281.8634,302.2295,234.6994
LungImg3.ome.tif,CD4,5046.563,1439.4958,2004.3866,250.6723,2616.353,306.3698,289.3781,247.4202
LungImg3.ome.tif,,3848.1567,3710.7229,664.0241,250.1626,956.4217,558.247,353.3615,248.7952
LungImg3.ome.tif,,6259.3223,1403.8188,3279.6711,291.9933,1239.5906,328.9195,323.0738,276.1141
LungImg3.ome.tif,,2264.2705,1759.6803,996.7295,240.6557,1586.5,305.8689,396.8361,235.2459
LungImg3.ome.tif,CD4,1567.5803,1697.5714,1029.5267,229.8839,2067.3125,350.7768,355.7054,243.3125
LungImg3.ome.tif,CD4,3071.8533,1443.8055,1126.2421,254.8214,2161.2222,385.3294,272.0635,255.2619
LungImg3.ome.tif,,5504.4727,1526.7583,1181.3737,229.0165,1025.0714,1273.4176,291.6319,336.8846
LungImg3.ome.tif,CD4,2554.5288,1842.4623,1336.7866,237.4622,3558.8799,439.7911,271.3467,251.4133
LungImg3.ome.tif,,1386.1714,2045.2428,832.8286,231.2143,802.2143,450.2571,294.1143,266.5571
LungImg3.ome.tif,,1858.2994,1740.631,819.6845,230.6631,1266.5348,597.9679,274.5668,284.6577
LungImg3.ome.tif,CD4,1315.4618,1856.0713,1268.7308,278.4063,2702.2903,367.4538,247.4934,251.0528
LungImg3.ome.tif,,3781.0901,1828.1455,1101.0697,222.541,582.332,780.3094,361.2828,292.7459
LungImg3.ome.tif,CD4,4309.313,1745.1869,1147.507,229.6886,1870.9187,355.7042,287.6263,276.3997
LungImg3.ome.tif,,3427.8577,1738.1111,1200.0741,248.0726,511.6,608.8444,272.8341,485.6415
LungImg3.ome.tif,CD8,1625.3141,1772.6678,1335.4043,222.4296,565.2021,963.7112,307.8989,271.3358
LungImg3.ome.tif,CD8,4862.3843,1505.6406,1449.0836,253.2869,821.6044,1521.0808,311.7632,475.0167
LungImg3.ome.tif,CD4: FoxP3,3666.584,2411.0168,846.963,228.5932,1803.8613,389.4546,850.7658,268.4761
LungImg3.ome.tif,CD4,2730.687,1577.1938,946.2626,227.7804,1774.2749,347.735,284.2663,260.6429
LungImg3.ome.tif,CD4,4446.2446,1731.608,876.4207,253.2906,2382.2905,320.6138,378.3537,264.1644
LungImg3.ome.tif,,3052.783,1743.6012,788.6412,308.9127,941.6497,407.8994,278.3249,279.8121
LungImg3.ome.tif,CD8,2856.885,2460.7983,1235.1323,234.4035,524.9436,1493.026,304.7614,360.0065
LungImg3.ome.tif,CD8,2438.5791,3466.6814,1153.1158,237.3938,646.4807,1014.6351,258.9035,309.556
LungImg3.ome.tif,CD8,3244.6689,1859.0199,1044.4023,261.3245,577.8874,1426.1307,260.1705,259.0149
LungImg3.ome.tif,CD8,2741.5127,1970.1616,884.8022,231.9916,650.6791,1029.1616,306.9216,345.2461
LungImg3.ome.tif,CD4,5487.8257,1565.2783,1335.25,258.2712,2810.677,631.1981,356.5826,390.2122
LungImg3.ome.tif,CD8,2834.4004,1876.3047,1875.8215,235.9652,983.235,2910.7432,290.0827,331.395
LungImg3.ome.tif,,2816.0874,2877.7263,751.342,245.9767,1148.7292,315.3362,254.7424,317.2635
LungImg3.ome.tif,CD4,3429.0632,1589.0988,953.6423,238.4348,1941.1324,699.2253,290.4427,349.0237
LungImg3.ome.tif,CD4,1983.782,3712.301,1120.7573,251.9438,2192.7954,348.2112,281.2899,273.4742
LungImg3.ome.tif,CD8,3375.1267,2334.6943,1218.3101,242,1585.7991,1220.0131,354.3755,345.9039
LungImg3.ome.tif,CD4,3751.6396,2961.1287,1326.7881,259.3545,2290.9387,326.6574,309.7366,287.398
LungImg3.ome.tif,FoxP3,5696.5596,3040.4807,1314.7019,249.7192,1363.9288,1000.8365,1487.5519,302.1788
LungImg3.ome.tif,CD4,3955.0522,2100.3665,1381.4188,266.2545,2424.9531,506.0794,334.6065,370.7726
LungImg3.ome.tif,CD4,2492.3562,2634.7051,998.7175,268.8943,1891.5012,313.6609,268.0663,265.2334
LungImg3.ome.tif,CD8: PD1,4651.5625,1321.4674,1605.3855,258.3911,917.6201,1513.0223,340.2067,823.1304
LungImg3.ome.tif,CD8: PD1,3584.0913,1697.0912,1129.6128,243.2912,473.8832,1152.2992,266.1248,659.344
LungImg3.ome.tif,,4210.3672,1762.9907,1157.1206,246.2635,621.9629,751.8275,304.5789,310.3135
LungImg3.ome.tif,CD4,4487.5562,1655.3575,1112.2178,228.1041,2627.9602,348.8521,255.8233,263.9329
LungImg3.ome.tif,CD8,4534.2856,3628.7437,1427.2994,250.8845,515.3718,1835.3151,323.409,353.728
LungImg3.ome.tif,CD4,2050.3867,2622.7212,1054.849,269.8188,2609.4343,331.806,333.6794,270.2114
LungImg3.ome.tif,CD8,3209.8328,2072.6394,906.9508,263.6393,722.3213,1164.5836,280.9443,266.3541
LungImg3.ome.tif,CD8,4093.1221,1868.3507,849.543,245.9842,526.3643,1199.2217,342.0543,294.6109
LungImg3.ome.tif,CD4,1336.4618,4023.4817,849.4784,248.5581,1573.99,361.1196,258.2325,271.4651
LungImg3.ome.tif,CD8,2352.6929,2354.7915,1152.1267,263.138,1161.938,1238.2676,301.2451,321.5718
LungImg3.ome.tif,,1746.1193,1750.5178,868.3452,248.1142,1245.3375,497.3325,240.3325,266.1091
LungImg3.ome.tif,CD4: PD1,1415.8767,1811.1743,940.4912,253.8257,2925.2834,479.1444,281.9489,857.4701
LungImg3.ome.tif,CD8,4462.3481,2194.1948,982.5992,251.2058,707.3534,1652.2695,268.1694,421.8124
LungImg3.ome.tif,,4473.915,2540.4094,1040.0264,241.6604,887.8207,349.3792,299.4736,267.1981
LungImg3.ome.tif,CD4: FoxP3,3380.6619,3208.4766,1384.9956,265.2015,2114.2957,632.1206,1856.2074,358.3574
LungImg3.ome.tif,,4349.4614,1932.3269,1253.738,217.7452,540.3173,803.7284,281.9567,249.7788
LungImg3.ome.tif,CD4,5587.5459,2678.5803,1272.0298,259.867,1895.7339,482.0872,318.0849,336.6697
LungImg3.ome.tif,,2890.1169,1708.0981,795.7336,256.5677,1401.5468,374.3201,262.1238,267.1799
LungImg3.ome.tif,CD8,4058.0444,1463.9519,1093.3334,231.4741,732.1741,1635.9037,266.0667,252.3407
LungImg3.ome.tif,CD8,3751.5693,2396,1809.0231,249.7692,650.0923,1064.3154,325.6231,320.4154
LungImg3.ome.tif,CD4: PD1,1912.006,1900.1825,968.4643,225.9306,1639.012,407.2956,322.1746,389.379
LungImg3.ome.tif,,3822.5835,1760.7205,742.8705,258.2683,1272.8068,407.4371,276.621,269.182
LungImg3.ome.tif,CD8,4054.3083,2548.72,1435.4491,267.7335,727.9207,1159.5839,288.4221,395.3937
LungImg3.ome.tif,CD4,4651.25,1873.2637,836.9966,254.1918,2186.9795,383.5719,291.3733,274.2774
LungImg3.ome.tif,CD8,3238.4673,2599.1792,1443.1138,261.1671,651.2518,1606.0291,328.2445,343.0218
LungImg3.ome.tif,PD1,1375.766,3083.053,1474.4768,243.2207,790.3687,776.7925,275.2141,480.6667
LungImg3.ome.tif,CD4,1378.8462,3176.0833,1584.2693,261.4904,3357.9038,642.3878,251.7468,308.8526
LungImg3.ome.tif,CD8,1251.085,3377.8032,1451.8389,263.3087,1019.0828,1341.4944,238.5481,293.0492
LungImg3.ome.tif,CD4,3344.5984,1951.0437,1492.2625,270.1516,2846.3374,487.2922,299.9109,277.9937
LungImg3.ome.tif,,2725.2954,3315.1277,791.6161,231.6575,563.2219,802.377,278.4621,267.1471
LungImg3.ome.tif,CD8,4835.8511,2736.9312,1630.708,283.4793,731.1956,1781.4242,296.6419,279.1405
LungImg3.ome.tif,CD4: FoxP3,3345.1492,2412.1052,1373.5585,254.5789,2847.4006,352.0322,769.1491,305.6608
LungImg3.ome.tif,CD8,3164.3215,3217.5789,1105.2865,263.0059,1131.3625,1394.8422,260.9883,279.7368
LungImg3.ome.tif,,2914.061,2434.0049,956.9438,260.3643,1080.9291,702.3986,328.5844,280.0147
LungImg3.ome.tif,CD4,4856.5215,2064.0205,1582.8557,266.5856,3168.3257,373.5423,289.3938,263.301
LungImg3.ome.tif,FoxP3,4342.5186,2758.2083,954.3306,244.7959,1438.5714,336.9388,1949.8612,294
LungImg3.ome.tif,CD4: FoxP3,3483.5933,2785.1863,1210.9628,250.1926,2247.3604,322.4224,744.2515,322.5559
LungImg3.ome.tif,CD4,3768.8105,3105.5264,880.179,247.6442,2176.3894,361.3011,305.0884,327.179
LungImg3.ome.tif,CD4: FoxP3,3404.2888,3089.6565,1286.1094,257.7672,2176.136,377.9607,1610.0631,392.0196
LungImg3.ome.tif,CD8,2817.022,1754.38,1302.8,253.588,522.656,1223.248,263.71,286.344
LungImg3.ome.tif,CD4,3882.5581,2088.1753,1710.5225,265.4713,2708.4636,466.9209,299.2806,288.8093
LungImg3.ome.tif,CD4,3056.4114,2387.0339,1217.0515,229.0654,2285.7358,352.922,287.1497,257.7975
LungImg3.ome.tif,CD4,2864.7446,1385.9242,1158.6385,229.6277,1830.1234,305.3377,244.6039,269.6948
LungImg3.ome.tif,CD8,2808.9961,2603.2466,1380.328,245.8827,901.1107,1845.8386,267.0027,283.3973
LungImg3.ome.tif,CD4,3972.6597,2252.699,1316.9138,263.7927,2857.7942,325.8941,284.9198,315.5613
LungImg3.ome.tif,CD8,1424.807,3863.6372,1315.4674,260.1512,489.007,1123.0256,267.9721,386.0558
LungImg3.ome.tif,CD4,1864.4788,3284.9553,1431.9844,254.7763,2704.2886,352.7427,633.4564,295.4989
LungImg3.ome.tif,CD4,4731.313,2653.8181,872.202,228.2626,1757.5454,331.6566,284.6768,221.7677
LungImg3.ome.tif,CD4,3116.968,2667.5745,1580.7697,230.0912,2989.28,346.128,253.9136,273.4256
LungImg3.ome.tif,CD4,2244.3503,2193.1299,1289.009,236.9214,1863.4562,726.5106,263.4774,376.3021
LungImg3.ome.tif,CD4,4636.0293,1895.5029,1298.9688,230.1832,3074.8091,367.1501,304.1443,265.9708
LungImg3.ome.tif,CD4: FoxP3,3334.1113,1771.1772,1628.9705,261.8591,3972.4182,365.9182,2067.5454,327.8886
LungImg3.ome.tif,CD4: PD1,2547.6497,3318.7644,991.9427,247.6776,2636.5957,336.8674,281.8216,479.6759
LungImg3.ome.tif,CD4,1719.4921,2959.7917,948.918,237.7161,1872.6971,324.7981,234.8044,445.4511
LungImg3.ome.tif,CD8,3237.6616,2894.0488,1687.9098,253.3929,791.8233,1336.094,294.0865,291.2556
LungImg3.ome.tif,CD4,2886.2158,3037.8396,1161.7289,241.4665,2210.3674,377.9155,284.1866,337.8338
LungImg3.ome.tif,CD8,4660.5532,2801.3618,2022.0638,261.8298,636.4894,3145.9788,285.2128,360.2979
LungImg3.ome.tif,CD4,2403.6111,1566.037,917.2037,247.1111,2299.1296,346.0926,270.2408,308.1111
LungImg3.ome.tif,,2447.3127,1688.0461,1199.9077,236.6667,1142.6461,937.0974,317.7692,324.1898
LungImg3.ome.tif,,2814.4375,2801.3281,764.0781,272.3594,1504.1875,424.1875,278.2812,255.25
LungImg3.ome.tif,CD8: FoxP3: PD1,3459.4036,1155.9122,1869.3334,248.2281,1583.9824,1493.3275,1260.8363,868.6901
LungImg3.ome.tif,,3712.4272,2284.2046,1252.2819,270.0955,544.4136,1348.9227,297.6773,366.3227
LungImg3.ome.tif,CD4: PD1,1265.0839,1836.993,1057.6154,241.5175,1946.4475,331.5944,291.3077,540.1958
LungImg3.ome.tif,CD8: PD1,6013.8213,2132.0046,928.3853,244.6376,1132.9817,1423.4312,318.2615,659.789
LungImg3.ome.tif,CD4,1394.604,1453.67,901.3655,255.4467,2127.1726,294.3655,246.5888,231.868
LungImg3.ome.tif,CD4,4732.0415,1660.4833,2022.5917,272.3833,5186.6084,315.8083,562.95,347.2833
LungImg3.ome.tif,CD4,2052.7207,1461.8833,1216.2284,257.2487,4037.5305,423.0305,252.2792,345.7589
LungImg3.ome.tif,CD4,1628.7449,2758.094,1292.3673,253.8571,2320.0103,303.4796,543.0612,305.8102
LungImg3.ome.tif,CD4: FoxP3,6560.2188,1942.0665,1557.0238,252.8622,2709.0498,314.4632,3226.0046,353.0428
LungImg3.ome.tif,CD4,2112.7065,1785.9628,1150.3679,260.3992,3435.1194,500.3033,233.7554,366.3405
LungImg3.ome.tif,CD8,5050.4927,2067.8193,1621.2957,271.3922,1405.1909,1923.5093,285.6468,274.9959
LungImg3.ome.tif,CD4: FoxP3,4370.9268,1750.2922,1225.3124,255.5844,2791.3074,347.6977,1178.5038,362.796
LungImg3.ome.tif,CD4: PD1,2772.8894,1942.5176,1306.1022,259.8626,2585.0435,388.9045,259.9665,452.9129
LungImg3.ome.tif,CD4,2503.7397,1883.1006,1988.8817,259.858,4372.6924,333.645,266.7278,274.7574
LungImg3.ome.tif,CD8,3692.2444,2245.175,1391.1466,266.4929,2221.8574,1060.0509,273.6945,374.2546
LungImg3.ome.tif,CD4,2215.8706,2178.4011,1180.8258,262.723,2925.8706,802.1662,248.2876,264.628
LungImg3.ome.tif,CD8,4590.2642,2869.134,1674.8123,271.1226,1585.0211,1555.7988,302.5192,273.9521
LungImg3.ome.tif,CD4,6911.1084,1637.799,1417.7732,255.6134,3843.866,305.8969,280.5876,294.1856
LungImg3.ome.tif,CD4,3402.6377,1630.8267,1115.7802,263.6656,1751.7833,782.0991,249.9288,269.1579
LungImg3.ome.tif,CD4,5539.4785,1683.0889,1543.3508,258.8998,2643.8953,587.7495,281.7995,290.9749
LungImg3.ome.tif,CD4,4995.5073,1486.4851,1451.1219,257.1791,2689.7139,486.2935,273.7487,272.6119
LungImg3.ome.tif,CD4,4701.1953,2701.957,1494.5167,272.0405,2198.043,1152.3976,281.6452,320.5262
LungImg3.ome.tif,CD4,5263.5337,2688.2344,1639.4297,280.6198,2690.3879,667.9896,422.5417,311.6537
LungImg3.ome.tif,CD8,5234.1387,1403.6299,1731.8766,264.0043,2203.8853,1492.0347,266.21,319.6494
LungImg3.ome.tif,CD4,6591.6909,1733.8417,2319.9729,287.3243,2431.5405,1037.8379,276.529,324.5212
LungImg3.ome.tif,CD4,2681.1833,2743.8345,2594.7373,302.8849,4185.1763,403.7842,268.0755,286.4173
LungImg3.ome.tif,CD4: PD1,1633.9802,1807.7996,1224.3613,261.1634,3599.6633,367.3168,229.8267,420.6584
LungImg3.ome.tif,CD4: PD1,1755.1779,2808.083,1551.9438,263.1577,2838.8142,461.8423,231.0816,787.7554
LungImg3.ome.tif,CD4: FoxP3,4342.5093,1236.6273,1287.1636,244.5114,2386.822,288.5528,1188.0725,259.4762
LungImg3.ome.tif,CD8,4313.2461,1661.4427,1110.7279,251.0173,1020.9676,1417.5486,251.6523,272.4924
LungImg3.ome.tif,,3395.8787,2833.948,1028.2225,286.9884,1513.7832,442.3873,306.9162,292.1214
LungImg3.ome.tif,CD4,2681.8848,2903.2471,1062.1967,252.7079,2471.1685,719.5533,239.1461,279.0955
LungImg3.ome.tif,CD4,2399.2222,1311.7628,1396.006,261.1652,4496.8711,358.1441,236.8709,279.1171
LungImg3.ome.tif,CD4,5962.7886,1603.1818,2055.5696,269.7353,2995.2327,793.0294,303.2861,300.4305
LungImg3.ome.tif,CD4,4781.4883,2172.7944,1780.1523,287.4642,4151.2661,383.2037,262.2642,394.3651
